epoch;loss;o1_loss;o2_loss;o3_loss;o4_loss;o5_loss;ofuse_loss;ofuse_ofuse_pixel_error;val_loss;val_o1_loss;val_o2_loss;val_o3_loss;val_o4_loss;val_o5_loss;val_ofuse_loss;val_ofuse_ofuse_pixel_error
0;0.1338115632534027;0.02587045170366764;0.020833516493439674;0.023713061586022377;0.021595312282443047;0.021891115233302116;0.01990826241672039;0.18406178057193756;0.0915483683347702;0.018212057650089264;0.01490398496389389;0.014208933338522911;0.014112215489149094;0.016430780291557312;0.013680383563041687;0.15799391269683838
1;0.08823489397764206;0.017519822344183922;0.014703000895678997;0.013464206829667091;0.013525639660656452;0.015933511778712273;0.013088781386613846;0.1397554874420166;0.08124818652868271;0.015915056690573692;0.013219580985605717;0.01220534835010767;0.012585670687258244;0.01513767335563898;0.012184842489659786;0.13287897408008575
2;0.08223896473646164;0.016255242750048637;0.01352751161903143;0.012279118411242962;0.012731391005218029;0.015247417613863945;0.012198308482766151;0.1319955289363861;0.08302152901887894;0.01685449667274952;0.013571199961006641;0.012215759605169296;0.01273797731846571;0.015282291918992996;0.012359804473817348;0.13494205474853516
3;0.08413662016391754;0.01677749864757061;0.013907721266150475;0.012530660256743431;0.013021005317568779;0.01561001781374216;0.012289660051465034;0.13160891830921173;0.07861391454935074;0.01546496246010065;0.01280285231769085;0.011630290187895298;0.01232972089201212;0.01489044725894928;0.011495662853121758;0.12732180953025818
4;0.07988862693309784;0.015810897573828697;0.013145334087312222;0.011820519343018532;0.012446322478353977;0.015071338973939419;0.01159424427896738;0.12715193629264832;0.07684478163719177;0.014647223986685276;0.012581112794578075;0.011484549380838871;0.012124814093112946;0.014814196154475212;0.011192910373210907;0.12610459327697754
5;0.07773546874523163;0.015423359349370003;0.012768957763910294;0.01148939412087202;0.012124639004468918;0.01474770624190569;0.011181406676769257;0.124309241771698;0.07851547747850418;0.015227260068058968;0.012933136895298958;0.011634447611868382;0.012391357682645321;0.014984240755438805;0.01134503073990345;0.12302546203136444
6;0.07890979945659637;0.015657830983400345;0.013046182692050934;0.011677996255457401;0.012323826551437378;0.014920980669558048;0.011282994411885738;0.12538515031337738;0.07762210816144943;0.015322310850024223;0.012725156731903553;0.01157126110047102;0.012156132608652115;0.014709282666444778;0.011137951165437698;0.13004070520401
7;0.07601648569107056;0.01484886184334755;0.012435412965714931;0.011238829232752323;0.011958709917962551;0.014619139023125172;0.010915515013039112;0.12333577871322632;0.07453789561986923;0.014666612260043621;0.012244834564626217;0.01103622280061245;0.011657463386654854;0.014262223616242409;0.010670545510947704;0.11977874487638474
8;0.08828475326299667;0.01793777011334896;0.014840508811175823;0.013288470916450024;0.013642840087413788;0.016102991998195648;0.012472153641283512;0.13166826963424683;0.08388946950435638;0.017462074756622314;0.013839964754879475;0.012326756492257118;0.012882939539849758;0.015515921637415886;0.011861833743751049;0.12805603444576263
9;0.07914181053638458;0.01619209349155426;0.013032273389399052;0.011626296676695347;0.012237083166837692;0.014833561144769192;0.011220469139516354;0.1254565715789795;0.07487982511520386;0.014851159416139126;0.012279737740755081;0.011099890805780888;0.011787540279328823;0.01422063447535038;0.010640865191817284;0.119558185338974
0;0.15469148755073547;0.026618098840117455;0.023103764280676842;0.027752485126256943;0.026177866384387016;0.025778507813811302;0.025260847061872482;0.2635903060436249;0.10335308313369751;0.020748388022184372;0.017352284863591194;0.01653849147260189;0.015707548707723618;0.017536571249365807;0.015469814650714397;0.15105018019676208
1;0.09815036505460739;0.019379111006855965;0.016098910942673683;0.015590239316225052;0.015297516249120235;0.017132790759205818;0.014651721343398094;0.15014015138149261;0.08456900715827942;0.01651669293642044;0.01361314207315445;0.012886163778603077;0.013228741474449635;0.015706848353147507;0.012617401778697968;0.13768112659454346
2;0.0858614444732666;0.016831321641802788;0.01403868943452835;0.012969695031642914;0.013443983159959316;0.015835028141736984;0.012742770835757256;0.13782453536987305;0.08519147336483002;0.016185276210308075;0.01367619913071394;0.012798996642231941;0.013717704452574253;0.016160864382982254;0.0126524418592453;0.12735341489315033
3;0.08899589627981186;0.017572268843650818;0.01462551299482584;0.013729828409850597;0.0139610068872571;0.016154730692505836;0.012952564284205437;0.1373588889837265;0.08585885167121887;0.016877831891179085;0.014110923744738102;0.013059362769126892;0.013574045151472092;0.01572050340473652;0.012516206130385399;0.1332644820213318
4;0.08428020775318146;0.016335666179656982;0.01372089795768261;0.012735424563288689;0.01332120317965746;0.01580321043729782;0.012363852001726627;0.13308461010456085;0.08081654459238052;0.015240496955811977;0.013104885816574097;0.01227432582527399;0.012922869995236397;0.015407548286020756;0.011866440996527672;0.11949142813682556
5;0.0795179083943367;0.015295601449906826;0.012946980074048042;0.011924656108021736;0.012600218877196312;0.015123454853892326;0.011627037078142166;0.12881161272525787;0.07941625267267227;0.015584679320454597;0.013126595877110958;0.011826102621853352;0.012447105720639229;0.01494913175702095;0.011482627131044865;0.12661175429821014
6;0.07924957573413849;0.015356812626123428;0.012944245710968971;0.011835411190986633;0.012518455274403095;0.015087787061929703;0.011506875976920128;0.127545565366745;0.07674743235111237;0.014779462479054928;0.012490692548453808;0.011429183185100555;0.012200207449495792;0.014770007692277431;0.011077885515987873;0.1230095773935318
7;0.07749909907579422;0.014953598380088806;0.01260529924184084;0.01153678260743618;0.012290877290070057;0.014874146319925785;0.011238474398851395;0.12606805562973022;0.07639762759208679;0.014589584432542324;0.012818687595427036;0.011427192017436028;0.012060804292559624;0.014483612030744553;0.011017750017344952;0.12370157986879349
8;0.07767143845558167;0.015111046843230724;0.012658563442528248;0.011509929783642292;0.012280031107366085;0.01490566786378622;0.011206152848899364;0.1250796914100647;0.07456175237894058;0.014552119188010693;0.01216691080480814;0.011024588719010353;0.011752940714359283;0.014337180182337761;0.0107280183583498;0.12086717784404755
9;0.07965587824583054;0.015597203746438026;0.01304895244538784;0.011846930719912052;0.01258827093988657;0.015116428956389427;0.011458149179816246;0.12706270813941956;0.07650269567966461;0.014807763509452343;0.012441814877092838;0.011384808458387852;0.012099706567823887;0.014717837795615196;0.011050754226744175;0.12696057558059692
0;0.3041192889213562;0.12857180833816528;0.026271507143974304;0.02337109111249447;0.12590503692626953;0.39034903049468994;0.07038932293653488;0.01870051398873329;0.017374878749251366;0.01753905788064003;0.016774864867329597;0.14180593192577362
1;0.06709247082471848;0.018958916887640953;0.016948850825428963;0.015449823811650276;0.015734922140836716;0.14718428254127502;0.05779320001602173;0.016990669071674347;0.014593619853258133;0.012963891960680485;0.01324501447379589;0.14502640068531036
2;0.060758549720048904;0.018318360671401024;0.015027814544737339;0.013642082922160625;0.013770311139523983;0.14125509560108185;0.07215866446495056;0.02484360709786415;0.01707437075674534;0.015094433911144733;0.015146247111260891;0.1505628526210785
3;0.05563083291053772;0.016767509281635284;0.0139244943857193;0.012441916391253471;0.012496920302510262;0.13286814093589783;0.05128174647688866;0.01531084906309843;0.012816560454666615;0.011528804898262024;0.01162553671747446;0.1318882703781128
4;0.05084075406193733;0.01518259197473526;0.012726741842925549;0.011453106068074703;0.011478329077363014;0.12705522775650024;0.04860008507966995;0.01457461528480053;0.012113263830542564;0.010947996750473976;0.010964224115014076;0.12307830899953842
5;0.058093126863241196;0.01884446293115616;0.013986854813992977;0.01264768373221159;0.012614130042493343;0.13138334453105927;0.05297311022877693;0.017260858789086342;0.012790828943252563;0.011487810872495174;0.01143359113484621;0.13180212676525116
6;0.052215948700904846;0.01652120053768158;0.012786525301635265;0.011465218849480152;0.011442995630204678;0.12653204798698425;0.05127222463488579;0.01584838330745697;0.012725263833999634;0.01135332603007555;0.011345253325998783;0.12585893273353577
7;0.05123560503125191;0.016040915623307228;0.012612583115696907;0.011303217150270939;0.0112789086997509;0.12595219910144806;0.0497119277715683;0.015495283529162407;0.012273098342120647;0.01098666898906231;0.010956861078739166;0.12000391632318497
8;0.04969140887260437;0.015503128990530968;0.012232345528900623;0.010992960073053837;0.010963017120957375;0.1238100528717041;0.05006365850567818;0.015266054309904575;0.01238708570599556;0.011231960728764534;0.01117855403572321;0.1287320852279663
9;0.04971620440483093;0.015516798011958599;0.012282157316803932;0.010975669138133526;0.010941589251160622;0.1232960894703865;0.05079956352710724;0.015619007870554924;0.01252991333603859;0.011366663500666618;0.011283972300589085;0.1259181946516037
0;0.05157870799303055;0.016565470024943352;0.012760799378156662;0.011145337484776974;0.011107094585895538;0.12382236123085022;0.04767432063817978;0.015305564738810062;0.011752910912036896;0.01032028254121542;0.010295561514794827;0.11828074604272842
1;0.04882163554430008;0.01531282253563404;0.012131764553487301;0.010705004446208477;0.010672042146325111;0.12120366096496582;0.05208292976021767;0.016965346410870552;0.012741481885313988;0.01120978407561779;0.011166316457092762;0.12185528874397278
2;0.04910707101225853;0.015336466021835804;0.012231276370584965;0.010787849314510822;0.010751455090939999;0.12136182934045792;0.048861827701330185;0.01488941814750433;0.01215557474642992;0.010934514924883842;0.010882320813834667;0.12641125917434692
3;0.049291592091321945;0.015366725623607635;0.012293185107409954;0.010835166089236736;0.010796516202390194;0.12167776376008987;0.04893045499920845;0.015169546939432621;0.012226936407387257;0.01078909169882536;0.010744884610176086;0.11951927095651627
4;0.04862641543149948;0.015096321702003479;0.012136838398873806;0.010714598000049591;0.010678618215024471;0.120461605489254;0.04947938397526741;0.015285196714103222;0.01236808393150568;0.01093096099793911;0.010895154438912868;0.1186663880944252
5;0.04823952913284302;0.014904554933309555;0.012052356265485287;0.01065914798527956;0.010623479261994362;0.12010522186756134;0.04796924442052841;0.01502131950110197;0.012002909556031227;0.010491459630429745;0.010453568771481514;0.12001340836286545
6;0.04726769030094147;0.01466879341751337;0.01181160006672144;0.010410655289888382;0.010376687161624432;0.11842012405395508;0.04588192701339722;0.014198298566043377;0.011527758091688156;0.010092785581946373;0.010063091292977333;0.11683565378189087
7;0.0477481372654438;0.014677869156002998;0.01196985598653555;0.01056853961199522;0.01053186971694231;0.1198202595114708;0.04680425301194191;0.014377781189978123;0.011739428155124187;0.010357923805713654;0.01032909844070673;0.1225748136639595
8;0.047853272408246994;0.014802919700741768;0.012018948793411255;0.010533601976931095;0.010497810319066048;0.11905635893344879;0.06329584866762161;0.020923888310790062;0.014816051349043846;0.013957373797893524;0.013598545454442501;0.1198015958070755
9;0.05034760385751724;0.015818536281585693;0.012579969130456448;0.011002427898347378;0.010946632362902164;0.12216212600469589;0.0480225533246994;0.014995737932622433;0.012040977366268635;0.010518503375351429;0.010467331856489182;0.11761274188756943
0;0.06710246205329895;0.020861715078353882;0.01668606884777546;0.014785200357437134;0.01476947870105505;0.14279085397720337;0.06916739046573639;0.021681005135178566;0.017238197848200798;0.015148800797760487;0.015099392272531986;0.14235126972198486
1;0.06625200062990189;0.02071949653327465;0.016547756269574165;0.014500437304377556;0.014484292827546597;0.1417798399925232;0.06434624642133713;0.020074032247066498;0.016038229689002037;0.01412279810756445;0.0141111696138978;0.139901801943779
2;0.06506046652793884;0.020352045074105263;0.016271043568849564;0.014227214269340038;0.014210158959031105;0.14012794196605682;0.06533908098936081;0.020456068217754364;0.016321133822202682;0.014287428930401802;0.014274455606937408;0.1406046748161316
3;0.06402269005775452;0.019916607066988945;0.016068222001194954;0.014027221128344536;0.014010644517838955;0.13854211568832397;0.06423460692167282;0.020330125465989113;0.016096074134111404;0.013913227245211601;0.013895193114876747;0.1414688378572464
